PLOTID;QuadrantID;Landscape_type;Landscape_type_2;Plot_type;Plot_type_2;Landscape_Plot;BIN_Richness;RL_Richness;BIN_Coleoptera;BIN_Diptera;BIN_Hemiptera;BIN_Hymenoptera;BIN_Lepidoptera;BIN_Orthoptera;BIN_Rest;Visit;Date start;Date end;Day start;Day end;Day mean;Duration;Biomass;Biomass_per_day;Excluded;Average_temperature;Average_humidity;Long-Term Mean Annual Precipitation;Long-Term Mean Annual Average Near Surface Temperature;point_x;point_y;Elevation
8130_2_F;8130_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;29.04.2019;16.05.2019;119;136;127,5;17;3,86;0,227058824;0;6,309229167;86,10783102;1161,333333;7,925;3635619,124;5306045,237;776
8130_2_F;8130_2;Semi-natural;a;forest;a;a_a;229;0;12;151;4;46;9;0;6;5;16.05.2019;29.05.2019;136;149;142,5;13;15,59;1,199230769;0;10,67771131;87,9486756;1161,333333;7,925;3635619,124;5306045,237;776
8130_2_F;8130_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;12.06.2019;149;163;156;14;35,23;2,52;0;15,09468611;79,08184444;1161,333333;7,925;3635619,124;5306045,237;776
8130_2_F;8130_2;Semi-natural;a;forest;a;a_a;531;7;26;327;15;110;36;2;12;7;12.06.2019;27.06.2019;163;178;170,5;15;70,6;4,71;0;18,08285938;82,9853151;1161,333333;7,925;3635619,124;5306045,237;776
8130_2_F;8130_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;27.06.2019;15.07.2019;178;196;187;18;69,11;3,84;0;16,94482895;79,71426535;1161,333333;7,925;3635619,124;5306045,237;776
8130_2_F;8130_2;Semi-natural;a;forest;a;a_a;443;8;17;271;12;103;26;1;6;9;15.07.2019;29.07.2019;196;210;203;14;68,64;4,9;0;18,96404167;77,65148333;1161,333333;7,925;3635619,124;5306045,237;776
8130_2_F;8130_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;13.08.2019;210;225;217,5;15;42,42;2,83;0;16,55225521;90,59785156;1161,333333;7,925;3635619,124;5306045,237;776
8130_2_G;8130_2;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;12.04.2019;29.04.2019;102;119;110,5;17;20,97;1,23;0;12,08337731;58,12609722;1189,666667;7,878333333;3637047,027;5305067,701;742
8130_2_G;8130_2;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;29.04.2019;17.05.2019;119;137;128;18;41,93;2,33;0;6,997357456;83,25566009;1189,666667;7,878333333;3637047,027;5305067,701;742
8130_2_G;8130_2;Semi-natural;a;meadow;b;a_b;280;1;9;203;2;49;8;0;8;5;17.05.2019;29.05.2019;137;149;143;12;24,1;2,008333333;0;11,64495192;86,02383333;1189,666667;7,878333333;3637047,027;5305067,701;742
8130_2_G;8130_2;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;12.06.2019;149;163;156;14;52,07;3,72;0;15,79186111;78,8192;1189,666667;7,878333333;3637047,027;5305067,701;742
8130_2_G;8130_2;Semi-natural;a;meadow;b;a_b;302;5;20;206;6;40;21;3;2;7;12.06.2019;27.06.2019;163;178;170,5;15;197;13,13;0;18,7191849;81,97328125;1189,666667;7,878333333;3637047,027;5305067,701;742
8130_2_G;8130_2;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;27.06.2019;15.07.2019;178;196;187;18;103,89;5,77;0;17,62672368;77,67643421;1189,666667;7,878333333;3637047,027;5305067,701;742
8130_2_G;8130_2;Semi-natural;a;meadow;b;a_b;374;12;14;247;13;42;36;10;3;9;15.07.2019;29.07.2019;196;210;203;14;75,03;5,36;0;19,76907778;74,51218056;1189,666667;7,878333333;3637047,027;5305067,701;742
8130_2_G;8130_2;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;13.08.2019;210;225;217,5;15;45,48;3,03;0;17,48446354;84,36255729;1189,666667;7,878333333;3637047,027;5305067,701;742
8131_3_F;8131_3;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;16.04.2019;06.05.2019;106;126;116;20;14,18;0,71;0;8,306359127;73,92743452;1143,2;8,255833333;3643211,559;5300012,665;761
8131_3_F;8131_3;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;1;8,848647569;84,71614236;1143,2;8,255833333;3643211,559;5300012,665;761
8131_3_F;8131_3;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;29.05.2019;05.06.2019;149;156;152,5;7;16,56;2,365714286;0;15,03173958;77,41290104;1143,2;8,255833333;3643211,559;5300012,665;761
8131_3_F;8131_3;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;05.06.2019;19.06.2019;156;170;163;14;32,13;2,3;0;16,51420556;78,12830278;1143,2;8,255833333;3643211,559;5300012,665;761
8131_3_F;8131_3;Urban;c;forest;a;c_a;498;13;21;299;14;112;31;2;13;7;19.06.2019;02.07.2019;170;183;176,5;13;47,6;3,66;0;19,33956548;78,91377381;1143,2;8,255833333;3643211,559;5300012,665;761
8131_3_F;8131_3;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;02.07.2019;16.07.2019;183;197;190;14;42,97;3,07;0;15,38757778;81,17338611;1143,2;8,255833333;3643211,559;5300012,665;761
8131_3_F;8131_3;Urban;c;forest;a;c_a;340;8;14;222;6;64;15;8;5;9;16.07.2019;29.07.2019;197;210;203,5;13;44,48;3,42;0;19,19767262;74,92299405;1143,2;8,255833333;3643211,559;5300012,665;761
8131_3_F;8131_3;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;13.08.2019;210;225;217,5;15;33,37;2,22;0;16,76321615;87,05676563;1143,2;8,255833333;3643211,559;5300012,665;761
8131_3_G;8131_3;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;16.04.2019;06.05.2019;106;126;116;20;48,06;2,4;0;9,44944246;71,84360317;1143,2;8,255833333;3642743,789;5300243,427;730
8131_3_G;8131_3;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;1;9,241188596;84,10676316;1143,2;8,255833333;3642743,789;5300243,427;730
8131_3_G;8131_3;Urban;c;meadow;b;c_b;395;4;19;255;14;91;12;0;3;5;24.05.2019;06.06.2019;144;157;150,5;13;38,19;2,937692308;0;14,93750595;81,98502976;1143,2;8,255833333;3642743,789;5300243,427;730
8131_3_G;8131_3;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;06.06.2019;19.06.2019;157;170;163,5;13;60,94;4,69;0;17,40449107;79,87732738;1143,2;8,255833333;3642743,789;5300243,427;730
8131_3_G;8131_3;Urban;c;meadow;b;c_b;377;7;23;219;15;73;29;5;4;7;19.06.2019;02.07.2019;170;183;176,5;13;83,8;6,45;0;20,63999107;78,9798631;1143,2;8,255833333;3642743,789;5300243,427;730
8131_3_G;8131_3;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;02.07.2019;16.07.2019;183;197;190;14;63,54;4,54;0;16,35097222;81,66193056;1143,2;8,255833333;3642743,789;5300243,427;730
8131_3_G;8131_3;Urban;c;meadow;b;c_b;207;7;14;102;6;59;11;8;2;9;16.07.2019;29.07.2019;197;210;203,5;13;67,5;5,19;0;20,64568452;73,61151786;1143,2;8,255833333;3642743,789;5300243,427;730
8131_3_G;8131_3;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;13.08.2019;210;225;217,5;15;36,53;2,44;0;18,01359896;86,37601563;1143,2;8,255833333;3642743,789;5300243,427;730
8131_3_U;8131_3;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;17.04.2019;06.05.2019;107;126;116,5;19;28,86;1,52;0;10,60314375;66,4556125;1123,466667;8,301666667;3641493,426;5298626,245;728
8131_3_U;8131_3;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;1;9,886758772;79,35182018;1123,466667;8,301666667;3641493,426;5298626,245;728
8131_3_U;8131_3;Urban;c;settlement;d;c_d;319;5;8;222;12;56;15;0;2;5;24.05.2019;05.06.2019;144;156;150;12;56,57;4,714166667;0;15,87720192;75,72759615;1123,466667;8,301666667;3641493,426;5298626,245;728
8131_3_U;8131_3;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;05.06.2019;19.06.2019;156;170;163;14;115,51;8,25;0;18,57561667;73,23321667;1123,466667;8,301666667;3641493,426;5298626,245;728
8131_3_U;8131_3;Urban;c;settlement;d;c_d;406;9;32;246;17;56;31;7;10;7;19.06.2019;02.07.2019;170;183;176,5;13;75;5,77;0;21,60794643;72,89660119;1123,466667;8,301666667;3641493,426;5298626,245;728
8131_3_U;8131_3;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;02.07.2019;16.07.2019;183;197;190;14;48,99;3,5;0;17,38811111;75,63210833;1123,466667;8,301666667;3641493,426;5298626,245;728
8131_3_U;8131_3;Urban;c;settlement;d;c_d;340;12;19;166;18;90;24;10;5;9;16.07.2019;30.07.2019;197;211;204;14;53,29;3,806428571;0;21,649925;68,28264444;1123,466667;8,301666667;3641493,426;5298626,245;728
8131_3_U;8131_3;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30.07.2019;13.08.2019;211;225;218;14;36,96;2,64;0;18,66430556;81,18860278;1123,466667;8,301666667;3641493,426;5298626,245;728
8141_2_F;8141_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1369,566667;8,756666667;3772776,956;5312871,513;620
8141_2_F;8141_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1369,566667;8,756666667;3772776,956;5312871,513;620
8141_2_F;8141_2;Urban;c;forest;a;c_a;375;1;24;262;7;67;7;0;6;5;15.05.2019;03.06.2019;135;154;144,5;19;32,4;1,705263158;0;12,89911667;87,31094375;1369,566667;8,756666667;3772776,956;5312871,513;620
8141_2_F;8141_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;03.06.2019;19.06.2019;154;170;162;16;75,45;4,72;0;19,04869853;76,03126961;1369,566667;8,756666667;3772776,956;5312871,513;620
8141_2_F;8141_2;Urban;c;forest;a;c_a;492;7;30;334;18;67;34;0;5;7;19.06.2019;04.07.2019;170;185;177,5;15;106,6;7,11;0;20,58591406;75,63013542;1369,566667;8,756666667;3772776,956;5312871,513;620
8141_2_F;8141_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;04.07.2019;19.07.2019;185;200;192,5;15;69,27;4,62;0;17,17650781;78,85627344;1369,566667;8,756666667;3772776,956;5312871,513;620
8141_2_F;8141_2;Urban;c;forest;a;c_a;540;6;31;340;16;109;20;6;10;9;19.07.2019;05.08.2019;200;217;208,5;17;52,06;3,06;0;19,82860417;81,79364583;1369,566667;8,756666667;3772776,956;5312871,513;620
8141_2_F;8141_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;05.08.2019;21.08.2019;217;233;225;16;47,73;2,98;0;18,13955392;85,69347059;1369,566667;8,756666667;3772776,956;5312871,513;620
8141_2_G;8141_2;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1420,4;8,794722222;3771072,97;5311461,642;612
8141_2_G;8141_2;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1420,4;8,794722222;3771072,97;5311461,642;612
8141_2_G;8141_2;Urban;c;meadow;b;c_b;193;0;6;143;2;28;5;0;8;5;14.05.2019;03.06.2019;134;154;144;20;34,22;1,711;0;13,51856746;77,98239881;1420,4;8,794722222;3771072,97;5311461,642;612
8141_2_G;8141_2;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;03.06.2019;19.06.2019;154;170;162;16;79,8;4,99;0;20,6411299;69,58213235;1420,4;8,794722222;3771072,97;5311461,642;612
8141_2_G;8141_2;Urban;c;meadow;b;c_b;233;3;9;157;7;30;17;4;4;7;19.06.2019;04.07.2019;170;185;177,5;15;98,1;6,54;0;22,81315885;65,07326302;1420,4;8,794722222;3771072,97;5311461,642;612
8141_2_G;8141_2;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;04.07.2019;19.07.2019;185;200;192,5;15;45,75;3,05;0;18,37967969;72,08389323;1420,4;8,794722222;3771072,97;5311461,642;612
8141_2_G;8141_2;Urban;c;meadow;b;c_b;317;7;13;197;7;53;27;10;5;9;19.07.2019;05.08.2019;200;217;208,5;17;93,53;5,5;0;21,43626389;74,74239815;1420,4;8,794722222;3771072,97;5311461,642;612
8141_2_G;8141_2;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;05.08.2019;21.08.2019;217;233;225;16;36,53;2,28;0;19,32534314;80,13019608;1420,4;8,794722222;3771072,97;5311461,642;612
8141_2_U;8141_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1467,5;8,951388889;3771849,898;5309302,646;616
8141_2_U;8141_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1467,5;8,951388889;3771849,898;5309302,646;616
8141_2_U;8141_2;Urban;c;settlement;d;c_d;284;3;8;204;11;42;11;0;7;5;15.05.2019;03.06.2019;135;154;144,5;19;30,74;1,617894737;0;13,8126125;74,96494792;1467,5;8,951388889;3771849,898;5309302,646;616
8141_2_U;8141_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;03.06.2019;19.06.2019;154;170;162;16;49,68;3,11;0;20,74720588;65,752375;1467,5;8,951388889;3771849,898;5309302,646;616
8141_2_U;8141_2;Urban;c;settlement;d;c_d;391;10;20;239;23;61;37;3;3;7;19.06.2019;04.07.2019;170;185;177,5;15;64,5;4,3;0;22,8105625;62,58193229;1467,5;8,951388889;3771849,898;5309302,646;616
8141_2_U;8141_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;04.07.2019;19.07.2019;185;200;192,5;15;44,65;2,98;0;18,74033333;68,01671615;1467,5;8,951388889;3771849,898;5309302,646;616
8141_2_U;8141_2;Urban;c;settlement;d;c_d;352;12;21;214;19;60;22;5;4;9;19.07.2019;05.08.2019;200;217;208,5;17;59,99;3,53;0;21,60905556;70,90299306;1467,5;8,951388889;3771849,898;5309302,646;616
8141_2_U;8141_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;05.08.2019;21.08.2019;217;233;225;16;68,42;4,28;0;19,50060784;75,42334804;1467,5;8,951388889;3771849,898;5309302,646;616
8229_2_F;8229_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1221,2;7,868888889;3623495,913;5293128,406;807
8229_2_F;8229_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;01.05.2019;17.05.2019;121;137;129;16;3,17;0,2;0;6,623208333;79,85510784;1221,2;7,868888889;3623495,913;5293128,406;807
8229_2_F;8229_2;Urban;c;forest;a;c_a;353;2;13;232;8;78;11;0;10;5;17.05.2019;03.06.2019;137;154;145,5;17;24,3;1,429411765;0;12,44337269;79,27865509;1221,2;7,868888889;3623495,913;5293128,406;807
8229_2_F;8229_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;03.06.2019;13.06.2019;154;164;159;10;24,03;2,403;0;16,41864773;72,93893561;1221,2;7,868888889;3623495,913;5293128,406;807
8229_2_F;8229_2;Urban;c;forest;a;c_a;600;11;32;354;9;137;45;2;16;7;13.06.2019;28.06.2019;164;179;171,5;15;56,4;3,76;0;19,1097474;74,31226042;1221,2;7,868888889;3623495,913;5293128,406;807
8229_2_F;8229_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;28.06.2019;15.07.2019;179;196;187,5;17;45,69;2,69;0;17,310875;73,07225;1221,2;7,868888889;3623495,913;5293128,406;807
8229_2_F;8229_2;Urban;c;forest;a;c_a;358;15;21;201;17;70;32;6;5;9;15.07.2019;29.07.2019;196;210;203;14;44,01;3,14;0;19,80759167;69,87290556;1221,2;7,868888889;3623495,913;5293128,406;807
8229_2_F;8229_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;20,87;1,49;0;17,41453056;82,93461944;1221,2;7,868888889;3623495,913;5293128,406;807
8229_2_G;8229_2;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;18.04.2019;01.05.2019;108;121;114,5;13;20,09;1,55;0;11,04925595;63,76784226;1200,2;7,9375;3623256,3;5292565,981;769
8229_2_G;8229_2;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;01.05.2019;17.05.2019;121;137;129;16;10,73;0,67;0;7,34002451;80,70185539;1200,2;7,9375;3623256,3;5292565,981;769
8229_2_G;8229_2;Urban;c;meadow;b;c_b;283;1;12;199;4;57;5;0;4;5;17.05.2019;03.06.2019;137;154;145,5;17;26,86;1,58;0;13,55836806;80,29526157;1200,2;7,9375;3623256,3;5292565,981;769
8229_2_G;8229_2;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;03.06.2019;13.06.2019;154;164;159;10;20,92;2,092;0;17,57725758;74,41801894;1200,2;7,9375;3623256,3;5292565,981;769
8229_2_G;8229_2;Urban;c;meadow;b;c_b;385;4;19;248;20;61;23;4;5;7;13.06.2019;28.06.2019;164;179;171,5;15;68,6;4,57;0;20,43284896;75,8232474;1200,2;7,9375;3623256,3;5292565,981;769
8229_2_G;8229_2;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;28.06.2019;15.07.2019;179;196;187,5;17;64,59;3,8;0;18,4465463;73,26757407;1200,2;7,9375;3623256,3;5292565,981;769
8229_2_G;8229_2;Urban;c;meadow;b;c_b;284;4;11;169;4;72;16;5;3;9;15.07.2019;29.07.2019;196;210;203;14;56,56;4,04;0;20,77725556;71,99474444;1200,2;7,9375;3623256,3;5292565,981;769
8229_2_G;8229_2;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;60,66;4,33;0;18,70106667;81,85393056;1200,2;7,9375;3623256,3;5292565,981;769
8229_2_U;8229_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;18.04.2019;01.05.2019;108;121;114,5;13;17,06;1,31;0;10,87455952;64,21239286;1225,133333;7,849722222;3621749,876;5294943,104;749
8229_2_U;8229_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;01.05.2019;17.05.2019;121;137;129;16;7,61;0,48;0;7,47727451;78,45381618;1225,133333;7,849722222;3621749,876;5294943,104;749
8229_2_U;8229_2;Urban;c;settlement;d;c_d;286;5;13;194;8;52;12;0;5;5;17.05.2019;03.06.2019;137;154;145,5;17;47,63;2,801764706;0;13,40702546;78,19790972;1225,133333;7,849722222;3621749,876;5294943,104;749
8229_2_U;8229_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;03.06.2019;13.06.2019;154;164;159;10;34,9;3,49;0;17,5447197;71,81948485;1225,133333;7,849722222;3621749,876;5294943,104;749
8229_2_U;8229_2;Urban;c;settlement;d;c_d;413;15;19;243;12;92;38;2;4;7;13.06.2019;28.06.2019;164;179;171,5;15;63,1;4,21;0;20,17438281;73,39231771;1225,133333;7,849722222;3621749,876;5294943,104;749
8229_2_U;8229_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;28.06.2019;15.07.2019;179;196;187,5;17;53,27;3,13;0;18,3191875;71,96781713;1225,133333;7,849722222;3621749,876;5294943,104;749
8229_2_U;8229_2;Urban;c;settlement;d;c_d;256;8;10;141;6;64;22;5;2;9;15.07.2019;29.07.2019;196;210;203;14;44,86;3,2;0;20,71225278;69,77406111;1225,133333;7,849722222;3621749,876;5294943,104;749
8229_2_U;8229_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;35,75;2,55;0;18,65903611;79,88569722;1225,133333;7,849722222;3621749,876;5294943,104;749
8235_1_F;8235_1;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;13.04.2019;28.04.2019;103;118;110,5;15;42,19;2,81;0;13,07204688;54,75080729;1452,333333;8,331388889;3690952,93;5295601,236;652
8235_1_F;8235_1;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;28.04.2019;13.05.2019;118;133;125,5;15;7,72;0,514666667;0;7,466984375;86,33326823;1452,333333;8,331388889;3690952,93;5295601,236;652
8235_1_F;8235_1;Urban;c;forest;a;c_a;422;2;15;107;4;92;9;0;13;5;13.05.2019;29.05.2019;133;149;141;16;16,4;1,025;0;10,57556127;88,47092892;1452,333333;8,331388889;3690952,93;5295601,236;652
8235_1_F;8235_1;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;12.06.2019;149;163;156;14;47,96;3,43;0;16,84163056;76,70200278;1452,333333;8,331388889;3690952,93;5295601,236;652
8235_1_F;8235_1;Urban;c;forest;a;c_a;418;10;22;245;16;97;27;2;5;7;12.06.2019;25.06.2019;163;176;169,5;13;48,2;3,71;0;18,87040476;79,36595238;1452,333333;8,331388889;3690952,93;5295601,236;652
8235_1_F;8235_1;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;25.06.2019;16.07.2019;176;197;186,5;21;60,15;2,86;0;18,53799811;78,33782197;1452,333333;8,331388889;3690952,93;5295601,236;652
8235_1_F;8235_1;Urban;c;forest;a;c_a;432;11;9;277;7;86;27;8;11;9;16.07.2019;02.08.2019;197;214;205,5;17;71,89;4,23;0;19,64424074;81,15315972;1452,333333;8,331388889;3690952,93;5295601,236;652
8235_1_F;8235_1;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;02.08.2019;19.08.2019;214;231;222,5;17;26,97;1,59;0;17,37477778;90,33131481;1452,333333;8,331388889;3690952,93;5295601,236;652
8235_1_G;8235_1;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;13.04.2019;28.04.2019;103;118;110,5;15;3,61;0,24;0;13,274375;52,30521615;1452,333333;8,331388889;3690699,977;5296060,354;650
8235_1_G;8235_1;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;28.04.2019;11.05.2019;118;131;124,5;13;1,63;0,13;0;7,981645833;78,64352976;1452,333333;8,331388889;3690699,977;5296060,354;650
8235_1_G;8235_1;Urban;c;meadow;b;c_b;186;3;10;289;5;35;10;0;18;5;11.05.2019;29.05.2019;131;149;140;18;4,08;0,226666667;0;10,47097588;84,761875;1452,333333;8,331388889;3690699,977;5296060,354;650
8235_1_G;8235_1;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;12.06.2019;149;163;156;14;5,98;0,43;0;17,36921111;71,97103333;1452,333333;8,331388889;3690699,977;5296060,354;650
8235_1_G;8235_1;Urban;c;meadow;b;c_b;484;5;14;295;11;108;39;3;8;7;12.06.2019;25.06.2019;163;176;169,5;13;41,7;3,207692308;0;19,23209226;75,73275298;1452,333333;8,331388889;3690699,977;5296060,354;650
8235_1_G;8235_1;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;25.06.2019;16.07.2019;176;197;186,5;21;9,06;0,43;0;19,20021402;72,72097917;1452,333333;8,331388889;3690699,977;5296060,354;650
8235_1_G;8235_1;Urban;c;meadow;b;c_b;262;7;13;124;9;58;17;14;17;9;16.07.2019;02.08.2019;197;214;205,5;17;12,44;0,73;0;20,38676389;75,5787338;1452,333333;8,331388889;3690699,977;5296060,354;650
8235_1_G;8235_1;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;02.08.2019;19.08.2019;214;231;222,5;17;3,8;0,22;0;18,24123843;81,82876389;1452,333333;8,331388889;3690699,977;5296060,354;650
8235_1_U;8235_1;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;13.04.2019;28.04.2019;103;118;110,5;15;30,55;2,04;2;NA;NA;1532,633333;8,067222222;3693616,33;5294192,597;715
8235_1_U;8235_1;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;28.04.2019;11.05.2019;118;131;124,5;13;12,83;0,99;2;NA;NA;1532,633333;8,067222222;3693616,33;5294192,597;715
8235_1_U;8235_1;Urban;c;settlement;d;c_d;290;6;4;199;8;66;9;0;3;5;11.05.2019;29.05.2019;131;149;140;18;24,95;1,386111111;2;NA;NA;1532,633333;8,067222222;3693616,33;5294192,597;715
8235_1_U;8235_1;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;12.06.2019;149;163;156;14;26,85;1,92;2;NA;NA;1532,633333;8,067222222;3693616,33;5294192,597;715
8235_1_U;8235_1;Urban;c;settlement;d;c_d;279;3;18;143;12;65;22;0;16;7;12.06.2019;25.06.2019;163;176;169,5;13;7,9;0,61;2;NA;NA;1532,633333;8,067222222;3693616,33;5294192,597;715
8235_1_U;8235_1;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;25.06.2019;16.07.2019;176;197;186,5;21;53,73;2,56;2;NA;NA;1532,633333;8,067222222;3693616,33;5294192,597;715
8235_1_U;8235_1;Urban;c;settlement;d;c_d;342;5;16;187;12;82;32;2;7;9;16.07.2019;02.08.2019;197;214;205,5;17;35,2;2,07;2;NA;NA;1532,633333;8,067222222;3693616,33;5294192,597;715
8235_1_U;8235_1;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;02.08.2019;19.08.2019;214;231;222,5;17;28,39;1,67;2;NA;NA;1532,633333;8,067222222;3693616,33;5294192,597;715
